start,end,mid,phase_rms_rad,n_samples,baseline_phase_rms_rad,phase_ratio,is_disturbed
2010-11-02 10:27:20,2010-11-02 10:47:20,2010-11-02 10:37:20,0.2403051935021158,120,0.41823763004383063,0.5745661706167668,False
2010-11-02 10:37:20,2010-11-02 10:57:20,2010-11-02 10:47:20,0.3109511112936651,120,0.41823763004383063,0.7434795172808288,False
2010-11-02 10:47:20,2010-11-02 11:07:20,2010-11-02 10:57:20,0.3328679443575171,120,0.4141605837495026,0.8037171025402218,False
2010-11-02 10:57:20,2010-11-02 11:17:20,2010-11-02 11:07:20,0.3003594193630344,120,0.41134597355328045,0.7301868467763906,False
2010-11-02 11:07:20,2010-11-02 11:27:20,2010-11-02 11:17:20,0.315254234932402,120,0.41051595345148695,0.7679463667169208,False
2010-11-02 11:17:20,2010-11-02 11:37:20,2010-11-02 11:27:20,0.3779979488120867,120,0.408880881271113,0.9244696099191074,False
2010-11-02 11:27:20,2010-11-02 11:47:20,2010-11-02 11:37:20,0.3174855933831195,120,0.40782709270127737,0.7784808784532354,False
2010-11-02 11:37:20,2010-11-02 11:57:20,2010-11-02 11:47:20,0.2208786119134639,120,0.40673644462583247,0.5430509481801069,False
2010-11-02 11:47:20,2010-11-02 12:07:20,2010-11-02 11:57:20,0.4305520206795858,120,0.405599294332823,1.0615206355026037,False
2010-11-02 11:57:20,2010-11-02 12:17:20,2010-11-02 12:07:20,0.4451126977402407,120,0.40486953831589445,1.0993978445297286,False
2010-11-02 12:07:20,2010-11-02 12:27:20,2010-11-02 12:17:20,0.3198685525111946,120,0.40376835351625073,0.7922080810088071,False
2010-11-02 12:17:20,2010-11-02 12:37:20,2010-11-02 12:27:20,0.4024372684294534,120,0.40285230916617965,0.9989697446749521,False
2010-11-02 12:27:20,2010-11-02 12:47:20,2010-11-02 12:37:20,0.488651632942414,120,0.40137763117124625,1.217436137426235,False
2010-11-02 12:37:20,2010-11-02 12:57:20,2010-11-02 12:47:20,0.5552556284297694,120,0.3988305669913592,1.3922093098791979,False
2010-11-02 12:47:20,2010-11-02 13:07:20,2010-11-02 12:57:20,0.6838267668550247,120,0.39494597142988075,1.7314438336445528,False
2010-11-02 12:57:20,2010-11-02 13:17:20,2010-11-02 13:07:20,0.7001923348418222,120,0.39049085550400164,1.7931081483024558,False
2010-11-02 13:07:20,2010-11-02 13:27:20,2010-11-02 13:17:20,0.8014563491447589,120,0.3865661558880047,2.073270866932685,True
2010-11-02 13:17:20,2010-11-02 13:37:20,2010-11-02 13:27:20,0.4910840567096374,120,0.3824361176527828,1.284094346851144,False
2010-11-02 13:27:20,2010-11-02 13:47:20,2010-11-02 13:37:20,0.4604725468716131,120,0.3824361176527828,1.2040508874992824,False
2010-11-02 13:37:20,2010-11-02 13:57:20,2010-11-02 13:47:20,0.4784924660788986,120,0.379085390279782,1.2622287177191127,False
2010-11-02 13:47:20,2010-11-02 14:07:20,2010-11-02 13:57:20,0.502308028403295,120,0.379085390279782,1.3250524585834584,False
2010-11-02 13:57:20,2010-11-02 14:17:20,2010-11-02 14:07:20,0.5927645736884553,120,0.3776230131928653,1.5697257661193167,False
2010-11-02 14:07:20,2010-11-02 14:27:20,2010-11-02 14:17:20,0.3077525482169385,120,0.3776230131928653,0.8149729689799348,False
2010-11-02 14:17:20,2010-11-02 14:37:20,2010-11-02 14:27:20,0.4678937792012025,120,0.3763714987246562,1.2431700614596795,False
2010-11-02 14:27:20,2010-11-02 14:47:20,2010-11-02 14:37:20,0.4896205371125158,120,0.37518123875439724,1.3050240431479392,False
2010-11-02 14:37:20,2010-11-02 14:57:20,2010-11-02 14:47:20,0.4032673499029059,87,0.37518123875439724,1.0748601162514273,False
2010-11-03 08:27:20,2010-11-03 08:47:20,2010-11-03 08:37:20,0.2365009352512577,106,0.37518123875439724,0.6303645033969222,False
2010-11-03 08:37:20,2010-11-03 08:57:20,2010-11-03 08:47:20,0.2421739452749816,120,0.37486644287126203,0.6460272715265416,False
2010-11-03 08:47:20,2010-11-03 09:07:20,2010-11-03 08:57:20,0.4057288691634527,120,0.3729675209004925,1.0878396815461604,False
2010-11-03 08:57:20,2010-11-03 09:17:20,2010-11-03 09:07:20,0.2478478078068091,120,0.3729675209004925,0.6645291987045026,False
2010-11-03 09:07:20,2010-11-03 09:27:20,2010-11-03 09:17:20,0.4361205380743185,120,0.3708250803603576,1.176081557510912,False
2010-11-03 09:17:20,2010-11-03 09:37:20,2010-11-03 09:27:20,0.188230735528377,120,0.36932912709846366,0.509655810271889,False
2010-11-03 09:27:20,2010-11-03 09:47:20,2010-11-03 09:37:20,0.1411397742936586,120,0.3674175165751576,0.3841400257921224,False
2010-11-03 09:37:20,2010-11-03 09:57:20,2010-11-03 09:47:20,0.2155160518744297,120,0.3662444508419791,0.588448647833348,False
2010-11-03 09:47:20,2010-11-03 10:07:20,2010-11-03 09:57:20,0.4111803096750904,120,0.3651871240392096,1.1259441601532,False
2010-11-03 09:57:20,2010-11-03 10:17:20,2010-11-03 10:07:20,0.2187627847688136,120,0.3639975377277288,0.601000726912743,False
2010-11-03 10:07:20,2010-11-03 10:27:20,2010-11-03 10:17:20,0.1857446078906192,120,0.3630798367236141,0.5115806197522692,False
2010-11-03 10:17:20,2010-11-03 10:37:20,2010-11-03 10:27:20,0.1520616433801825,120,0.3621201537986116,0.41992040980063644,False
2010-11-03 10:27:20,2010-11-03 10:47:20,2010-11-03 10:37:20,0.2050237177855159,120,0.3621201537986116,0.5661759381101367,False
2010-11-03 10:37:20,2010-11-03 10:57:20,2010-11-03 10:47:20,0.1574032877492497,120,0.35894736345548006,0.43851356431197824,False
2010-11-03 10:47:20,2010-11-03 11:07:20,2010-11-03 10:57:20,0.4428415093879669,120,0.354409708553201,1.249518561993601,False
2010-11-03 10:57:20,2010-11-03 11:17:20,2010-11-03 11:07:20,0.4222230498169519,120,0.354409708553201,1.1913416580504632,False
2010-11-03 11:07:20,2010-11-03 11:27:20,2010-11-03 11:17:20,0.2099401244766944,120,0.3503486882548365,0.5992319409627367,False
2010-11-03 11:17:20,2010-11-03 11:37:20,2010-11-03 11:27:20,0.3483395490857556,120,0.344810613497761,1.0102344169519524,False
2010-11-03 11:27:20,2010-11-03 11:47:20,2010-11-03 11:37:20,0.4077440200882122,120,0.34049320542902817,1.197510004860293,False
2010-11-03 11:37:20,2010-11-03 11:57:20,2010-11-03 11:47:20,0.2391719174298786,120,0.3378197736737307,0.7079867315904157,False
2010-11-03 11:47:20,2010-11-03 12:07:20,2010-11-03 11:57:20,0.4730156068742488,120,0.33440137937834424,1.4145145207043999,False
2010-11-03 11:57:20,2010-11-03 12:17:20,2010-11-03 12:07:20,0.5857436694348391,120,0.3326355669520761,1.7609171346347012,False
2010-11-03 12:07:20,2010-11-03 12:27:20,2010-11-03 12:17:20,0.6743084056424941,120,0.3326355669520761,2.027168687405108,True
2010-11-03 12:17:20,2010-11-03 12:37:20,2010-11-03 12:27:20,0.7489395914621453,120,0.3323501441706535,2.253465523028579,True
2010-11-03 12:27:20,2010-11-03 12:47:20,2010-11-03 12:37:20,0.3143792256958163,120,0.33065950615701467,0.9507642146738474,False
2010-11-03 12:37:20,2010-11-03 12:57:20,2010-11-03 12:47:20,0.2473183430131734,120,0.32517988978880696,0.7605585424541416,False
2010-11-03 12:47:20,2010-11-03 13:07:20,2010-11-03 12:57:20,0.50490373538283,120,0.32060320928472563,1.5748555247131921,False
2010-11-03 12:57:20,2010-11-03 13:17:20,2010-11-03 13:07:20,0.3564615896824846,120,0.32060320928472563,1.111846604648032,False
2010-11-03 13:07:20,2010-11-03 13:27:20,2010-11-03 13:17:20,0.2261487881467151,120,0.32517988978880696,0.6954574844514243,False
2010-11-03 13:17:20,2010-11-03 13:37:20,2010-11-03 13:27:20,0.1802667080533092,120,0.32060320928472563,0.562273560690453,False
2010-11-03 13:27:20,2010-11-03 13:47:20,2010-11-03 13:37:20,0.3973431400696793,120,0.3187764503696751,1.2464632804866635,False
2010-11-03 13:37:20,2010-11-03 13:57:20,2010-11-03 13:47:20,0.4168095300675347,120,0.3175849708056375,1.3124346816859376,False
2010-11-03 13:47:20,2010-11-03 14:07:20,2010-11-03 13:57:20,0.4487558818840726,120,0.3175849708056375,1.4130261918430387,False
2010-11-03 13:57:20,2010-11-03 14:17:20,2010-11-03 14:07:20,0.4115116374314705,77,0.3163699141577607,1.300729364633157,False
2010-11-04 07:37:20,2010-11-04 07:57:20,2010-11-04 07:47:20,0.1496688010906144,55,0.3163699141577607,0.47308165028606575,False
2010-11-04 07:47:20,2010-11-04 08:07:20,2010-11-04 07:57:20,0.3176843482281556,115,0.3163699141577607,1.0041547378924895,False
2010-11-04 07:57:20,2010-11-04 08:17:20,2010-11-04 08:07:20,0.2101666629223849,120,0.31517604831923174,0.6668230788575463,False
2010-11-04 08:07:20,2010-11-04 08:27:20,2010-11-04 08:17:20,0.2978755848138116,120,0.31517604831923174,0.9451085715501546,False
2010-11-04 08:17:20,2010-11-04 08:37:20,2010-11-04 08:27:20,0.4196657300201266,120,0.31517604831923174,1.331527989700095,False
2010-11-04 08:27:20,2010-11-04 08:47:20,2010-11-04 08:37:20,0.1574872037159828,120,0.3147385437009389,0.5003746978813799,False
2010-11-04 08:37:20,2010-11-04 08:57:20,2010-11-04 08:47:20,0.4403692777695792,120,0.31413357703603517,1.4018535742808007,False
2010-11-04 08:47:20,2010-11-04 09:07:20,2010-11-04 08:57:20,0.4054697195021933,120,0.3147385437009389,1.2882747525433877,False
2010-11-04 08:57:20,2010-11-04 09:17:20,2010-11-04 09:07:20,0.1555580451105922,120,0.31413357703603517,0.4951971278535045,False
2010-11-04 09:07:20,2010-11-04 09:27:20,2010-11-04 09:17:20,0.2168128679049053,120,0.31413357703603517,0.6901932291053181,False
2010-11-04 09:17:20,2010-11-04 09:37:20,2010-11-04 09:27:20,0.2139502550151397,120,0.31265441951912587,0.6843026730413827,False
2010-11-04 09:27:20,2010-11-04 09:47:20,2010-11-04 09:37:20,0.2833148392678959,120,0.3111860109778314,0.9104356535103983,False
2010-11-04 09:37:20,2010-11-04 09:57:20,2010-11-04 09:47:20,0.1755222844925665,120,0.3093518297553018,0.567387251697865,False
2010-11-04 09:47:20,2010-11-04 10:07:20,2010-11-04 09:57:20,0.3614331372284756,120,0.30744187055488226,1.1756145530085018,False
2010-11-04 09:57:20,2010-11-04 10:17:20,2010-11-04 10:07:20,0.3657316757014421,120,0.30744187055488226,1.1895961829836526,False
2010-11-04 10:07:20,2010-11-04 10:27:20,2010-11-04 10:17:20,0.2726133635676272,120,0.30744187055488226,0.8867151474052793,False
2010-11-04 10:17:20,2010-11-04 10:37:20,2010-11-04 10:27:20,0.2422561022381333,120,0.3057795806152892,0.7922572911855852,False
2010-11-04 10:27:20,2010-11-04 10:47:20,2010-11-04 10:37:20,0.2795426376887353,120,0.3057795806152892,0.9141965500974264,False
2010-11-04 10:37:20,2010-11-04 10:57:20,2010-11-04 10:47:20,0.2407486730538504,120,0.30359786616710305,0.7929853924643203,False
2010-11-04 10:47:20,2010-11-04 11:07:20,2010-11-04 10:57:20,0.1795135662404042,120,0.30359786616710305,0.5912873120840655,False
2010-11-04 10:57:20,2010-11-04 11:17:20,2010-11-04 11:07:20,0.33970473294829,120,0.30156359167974406,1.1264779380564325,False
2010-11-04 11:07:20,2010-11-04 11:27:20,2010-11-04 11:17:20,0.1723871486322553,120,0.299117502088423,0.5763191636352172,False
2010-11-04 11:17:20,2010-11-04 11:37:20,2010-11-04 11:27:20,0.3114209106619976,120,0.299117502088423,1.041132359315897,False
2010-11-04 11:27:20,2010-11-04 11:47:20,2010-11-04 11:37:20,0.1974357922862694,120,0.299117502088423,0.6600609824158828,False
2010-11-04 11:37:20,2010-11-04 11:57:20,2010-11-04 11:47:20,0.3150978617060615,120,0.299117502088423,1.0534250236313971,False
2010-11-04 11:47:20,2010-11-04 12:07:20,2010-11-04 11:57:20,0.3748653281093981,120,0.299117502088423,1.2532376925191862,False
2010-11-04 11:57:20,2010-11-04 12:17:20,2010-11-04 12:07:20,0.3754949198756686,120,0.299117502088423,1.255342523436383,False
2010-11-04 12:07:20,2010-11-04 12:27:20,2010-11-04 12:17:20,0.1694903668180163,120,0.299117502088423,0.566634735963771,False
2010-11-04 12:17:20,2010-11-04 12:37:20,2010-11-04 12:27:20,0.3680778071677991,120,0.299117502088423,1.23054587109714,False
2010-11-04 12:27:20,2010-11-04 12:47:20,2010-11-04 12:37:20,0.2011700282073435,120,0.299117502088423,0.6725451596873627,False
2010-11-04 12:37:20,2010-11-04 12:57:20,2010-11-04 12:47:20,0.1263863472141163,120,0.299117502088423,0.42253076577496573,False
2010-11-04 12:47:20,2010-11-04 13:07:20,2010-11-04 12:57:20,0.3213378660582566,120,0.299117502088423,1.074286405224342,False
2010-11-04 12:57:20,2010-11-04 13:17:20,2010-11-04 13:07:20,0.1340158199673718,120,0.299117502088423,0.4480373733789572,False
2010-11-04 13:07:20,2010-11-04 13:27:20,2010-11-04 13:17:20,0.2625897364338664,120,0.29651454188151927,0.8855880550330362,False
2010-11-04 13:17:20,2010-11-04 13:37:20,2010-11-04 13:27:20,0.2596229186328037,120,0.29398814773798765,0.8831067532157404,False
2010-11-04 13:27:20,2010-11-04 13:47:20,2010-11-04 13:37:20,0.5792526247677195,120,0.29398814773798765,1.970326454398323,False
2010-11-04 13:37:20,2010-11-04 13:57:20,2010-11-04 13:47:20,0.074761359153319,120,0.29398814773798765,0.2543005890834378,False
2010-11-04 13:47:20,2010-11-04 14:07:20,2010-11-04 13:57:20,0.4392975518073805,120,0.29651454188151927,1.481537967817154,False
2010-11-04 13:57:20,2010-11-04 14:17:20,2010-11-04 14:07:20,0.4522304817117339,120,0.29651454188151927,1.525154479244513,False
2010-11-04 14:07:20,2010-11-04 14:27:20,2010-11-04 14:17:20,0.2080882291600905,120,0.29398814773798765,0.7078116269692134,False
2010-11-04 14:17:20,2010-11-04 14:37:20,2010-11-04 14:27:20,0.524195254676975,120,0.29651454188151927,1.767856818592162,False
2010-11-04 14:27:20,2010-11-04 14:47:20,2010-11-04 14:37:20,0.2928227965267483,105,0.299117502088423,0.9789557430851574,False
2010-11-05 07:37:20,2010-11-05 07:57:20,2010-11-05 07:47:20,0.170261060150694,101,0.299117502088423,0.5692112930936506,False
2010-11-05 07:47:20,2010-11-05 08:07:20,2010-11-05 07:57:20,0.332297098794672,120,0.299117502088423,1.1109249591701948,False
2010-11-05 07:57:20,2010-11-05 08:17:20,2010-11-05 08:07:20,0.3884329082179211,120,0.3003216744051327,1.2933895263714024,False
2010-11-05 08:07:20,2010-11-05 08:27:20,2010-11-05 08:17:20,0.1679153812608561,120,0.29651454188151927,0.5662972891493173,False
2010-11-05 08:17:20,2010-11-05 08:37:20,2010-11-05 08:27:20,0.1780735803234177,120,0.29398814773798765,0.6057168688382737,False
2010-11-05 08:27:20,2010-11-05 08:47:20,2010-11-05 08:37:20,0.3027677639964537,120,0.28888747923547253,1.0480473740077443,False
2010-11-05 08:37:20,2010-11-05 08:57:20,2010-11-05 08:47:20,0.1311466220003495,120,0.2890253045840626,0.45375480942432733,False
2010-11-05 08:47:20,2010-11-05 09:07:20,2010-11-05 08:57:20,0.1939723907910908,120,0.2890253045840626,0.6711259800253032,False
2010-11-05 08:57:20,2010-11-05 09:17:20,2010-11-05 09:07:20,0.230045173639327,120,0.28550960061035136,0.8057353348102668,False
2010-11-05 09:07:20,2010-11-05 09:27:20,2010-11-05 09:17:20,0.1952918716459623,120,0.28550960061035136,0.6840115751921297,False
2010-11-05 09:17:20,2010-11-05 09:37:20,2010-11-05 09:27:20,0.0955445345157367,120,0.2850899872927869,0.3351381625957022,False
2010-11-05 09:27:20,2010-11-05 09:47:20,2010-11-05 09:37:20,0.2290690450546128,120,0.28413350060604636,0.8062021710428968,False
2010-11-05 09:37:20,2010-11-05 09:57:20,2010-11-05 09:47:20,0.3628071703687477,120,0.28413350060604636,1.2768898056543607,False
2010-11-05 09:47:20,2010-11-05 10:07:20,2010-11-05 09:57:20,0.295153498949227,120,0.28413350060604636,1.0387845795010986,False
2010-11-05 09:57:20,2010-11-05 10:17:20,2010-11-05 10:07:20,0.2375095474876919,120,0.28413350060604636,0.8359082860032088,False
2010-11-05 10:07:20,2010-11-05 10:27:20,2010-11-05 10:17:20,0.4568256341866382,120,0.28413350060604636,1.6077851897514577,False
2010-11-05 10:17:20,2010-11-05 10:37:20,2010-11-05 10:27:20,0.1889253242292324,120,0.28413350060604636,0.6649174554435207,False
2010-11-05 10:27:20,2010-11-05 10:47:20,2010-11-05 10:37:20,0.4587991056643191,120,0.28413350060604636,1.614730768056978,False
2010-11-05 10:37:20,2010-11-05 10:57:20,2010-11-05 10:47:20,0.2499994972306413,120,0.28413350060604636,0.8798663188163364,False
2010-11-05 10:47:20,2010-11-05 11:07:20,2010-11-05 10:57:20,0.5976740885770466,120,0.2829902584811467,2.111995274271481,True
2010-11-05 10:57:20,2010-11-05 11:17:20,2010-11-05 11:07:20,0.1849594131764873,120,0.2825802748678563,0.6545375938323378,False
2010-11-05 11:07:20,2010-11-05 11:27:20,2010-11-05 11:17:20,0.3044279683377524,120,0.2825802748678563,1.0773149982960162,False
2010-11-05 11:17:20,2010-11-05 11:37:20,2010-11-05 11:27:20,0.3633525030784805,120,0.2825802748678563,1.2858381684581341,False
2010-11-05 11:27:20,2010-11-05 11:47:20,2010-11-05 11:37:20,0.3667572259825161,120,0.2825802748678563,1.2978868611902357,False
2010-11-05 11:37:20,2010-11-05 11:57:20,2010-11-05 11:47:20,0.1062850529760891,120,0.2825802748678563,0.3761233972392144,False
2010-11-05 11:47:20,2010-11-05 12:07:20,2010-11-05 11:57:20,0.1354817487287773,120,0.2829902584811467,0.47875057415731975,False
2010-11-05 11:57:20,2010-11-05 12:17:20,2010-11-05 12:07:20,0.192484551221853,120,0.28413350060604636,0.6774440564428007,False
2010-11-05 12:07:20,2010-11-05 12:27:20,2010-11-05 12:17:20,0.2007990084052767,120,0.28413350060604636,0.7067065586316987,False
2010-11-05 12:17:20,2010-11-05 12:37:20,2010-11-05 12:27:20,0.3412816779097664,120,0.2850899872927869,1.1971015929060698,False
2010-11-05 12:27:20,2010-11-05 12:47:20,2010-11-05 12:37:20,0.1394662814959727,120,0.2850899872927869,0.48920091098373475,False
2010-11-05 12:37:20,2010-11-05 12:57:20,2010-11-05 12:47:20,0.1882601918912589,120,0.28550960061035136,0.6593830522294296,False
2010-11-05 12:47:20,2010-11-05 13:07:20,2010-11-05 12:57:20,0.1595549850360767,120,0.2876431754555351,0.5546976207010387,False
2010-11-05 12:57:20,2010-11-05 13:17:20,2010-11-05 13:07:20,0.1549831509693846,120,0.29115887942924634,0.5322975252315689,False
2010-11-05 13:07:20,2010-11-05 13:27:20,2010-11-05 13:17:20,0.1805635802518847,120,0.29115887942924634,0.6201548124029064,False
2010-11-05 13:17:20,2010-11-05 13:37:20,2010-11-05 13:27:20,0.2343312081472282,120,0.29398814773798765,0.7970770588890278,False
2010-11-05 13:27:20,2010-11-05 13:47:20,2010-11-05 13:37:20,0.5667945257937784,120,0.29651454188151927,1.9115235367453147,False
2010-11-05 13:37:20,2010-11-05 13:57:20,2010-11-05 13:47:20,0.204143406661362,120,0.3003216744051327,0.6797491625129041,False
2010-11-05 13:47:20,2010-11-05 14:07:20,2010-11-05 13:57:20,0.2087840444893236,120,0.30359786616710305,0.6876993146401331,False
2010-11-05 13:57:20,2010-11-05 14:17:20,2010-11-05 14:07:20,0.6679739004374847,120,0.3057795806152892,2.184494789002551,True
2010-11-05 14:07:20,2010-11-05 14:27:20,2010-11-05 14:17:20,0.210429927113458,120,0.3057795806152892,0.6881752100321128,False
2010-11-05 14:17:20,2010-11-05 14:37:20,2010-11-05 14:27:20,0.3071311928928261,120,0.3057795806152892,1.0044202175790062,False
2010-11-05 14:27:20,2010-11-05 14:47:20,2010-11-05 14:37:20,0.2824948720413152,83,0.30802652979090844,0.9171121469085003,False
2010-11-06 07:27:20,2010-11-06 07:47:20,2010-11-06 07:37:20,0.1928014936720699,86,0.30802652979090844,0.6259249610835323,False
2010-11-06 07:37:20,2010-11-06 07:57:20,2010-11-06 07:47:20,0.1827227546635568,120,0.30802652979090844,0.5932046008750963,False
2010-11-06 07:47:20,2010-11-06 08:07:20,2010-11-06 07:57:20,0.2041471369144845,120,0.30965134455586685,0.6592806409650599,False
2010-11-06 07:57:20,2010-11-06 08:17:20,2010-11-06 08:07:20,0.5531777716627294,120,0.30965134455586685,1.786453640161494,False
2010-11-06 08:07:20,2010-11-06 08:27:20,2010-11-06 08:17:20,0.2556347539578923,120,0.30965134455586685,0.8255567380937726,False
2010-11-06 08:17:20,2010-11-06 08:37:20,2010-11-06 08:27:20,0.1460278296852319,120,0.30965134455586685,0.47158790766653935,False
2010-11-06 08:27:20,2010-11-06 08:47:20,2010-11-06 08:37:20,0.1640278755046995,120,0.30965134455586685,0.5297179501673561,False
2010-11-06 08:37:20,2010-11-06 08:57:20,2010-11-06 08:47:20,0.173015896821948,120,0.30965134455586685,0.5587442130119114,False
2010-11-06 08:47:20,2010-11-06 09:07:20,2010-11-06 08:57:20,0.3349982998314965,120,0.31090086654237026,1.0775084146825373,False
2010-11-06 08:57:20,2010-11-06 09:17:20,2010-11-06 09:07:20,0.4504933726737286,120,0.31090086654237026,1.4489936219342583,False
2010-11-06 09:07:20,2010-11-06 09:27:20,2010-11-06 09:17:20,0.2395900054316578,120,0.30965134455586685,0.7737412081168319,False
2010-11-06 09:17:20,2010-11-06 09:37:20,2010-11-06 09:27:20,0.3138879283762541,120,0.31090086654237026,1.009607762973143,False
2010-11-06 09:27:20,2010-11-06 09:47:20,2010-11-06 09:37:20,0.2034982165254901,120,0.31090086654237026,0.6545437418321152,False
2010-11-06 09:37:20,2010-11-06 09:57:20,2010-11-06 09:47:20,0.2356978720043715,120,0.31090086654237026,0.7581126248557756,False
2010-11-06 09:47:20,2010-11-06 10:07:20,2010-11-06 09:57:20,0.0840839933083281,120,0.31090086654237026,0.2704527467017174,False
2010-11-06 09:57:20,2010-11-06 10:17:20,2010-11-06 10:07:20,0.1684603067860664,120,0.31090086654237026,0.5418457293463615,False
2010-11-06 10:07:20,2010-11-06 10:27:20,2010-11-06 10:17:20,0.2304923785095157,120,0.31090086654237026,0.7413693666180364,False
2010-11-06 10:17:20,2010-11-06 10:37:20,2010-11-06 10:27:20,0.136206975420542,120,0.311806740715722,0.436831401104069,False
2010-11-06 10:27:20,2010-11-06 10:47:20,2010-11-06 10:37:20,0.2849521619441968,120,0.311806740715722,0.9138742840841634,False
2010-11-06 10:37:20,2010-11-06 10:57:20,2010-11-06 10:47:20,0.3232716507383972,120,0.31286012193800206,1.0332785422951998,False
2010-11-06 10:47:20,2010-11-06 11:07:20,2010-11-06 10:57:20,0.1351453561559334,120,0.3137078007414059,0.4308001134703557,False
2010-11-06 10:57:20,2010-11-06 11:17:20,2010-11-06 11:07:20,0.2602989665161548,120,0.3137078007414059,0.8297497413228917,False
2010-11-06 11:07:20,2010-11-06 11:27:20,2010-11-06 11:17:20,0.345145104516425,120,0.31449289504115785,1.0974655070387382,False
2010-11-06 11:17:20,2010-11-06 11:37:20,2010-11-06 11:27:20,0.2439218615600366,120,0.31449289504115785,0.7756037271624671,False
2010-11-06 11:27:20,2010-11-06 11:47:20,2010-11-06 11:37:20,0.2378085785969081,120,0.31449289504115785,0.7561651863893013,False
2010-11-06 11:37:20,2010-11-06 11:57:20,2010-11-06 11:47:20,0.2391099777036914,120,0.31821786388215906,0.7514033775056622,False
2010-11-06 11:47:20,2010-11-06 12:07:20,2010-11-06 11:57:20,0.1261578898179069,120,0.3219341258382361,0.39187485790586274,False
2010-11-06 11:57:20,2010-11-06 12:17:20,2010-11-06 12:07:20,0.2515619866154135,120,0.3229010181783064,0.7790684217554886,False
2010-11-06 12:07:20,2010-11-06 12:27:20,2010-11-06 12:17:20,0.2118435464348391,120,0.32473625200513456,0.652355704442538,False
2010-11-06 12:17:20,2010-11-06 12:37:20,2010-11-06 12:27:20,0.3135276731065577,120,0.32630444186956686,0.9608440244030868,False
2010-11-06 12:27:20,2010-11-06 12:47:20,2010-11-06 12:37:20,0.3880615110757994,120,0.32630444186956686,1.1892621162384256,False
2010-11-06 12:37:20,2010-11-06 12:57:20,2010-11-06 12:47:20,0.2315740793154888,120,0.32630444186956686,0.7096871804400858,False
2010-11-06 12:47:20,2010-11-06 13:07:20,2010-11-06 12:57:20,0.3225303856182156,120,0.3279003238342721,0.9836232604065053,False
2010-11-06 12:57:20,2010-11-06 13:17:20,2010-11-06 13:07:20,0.2384023127760745,120,0.3308448579979772,0.7205864229497322,False
2010-11-06 13:07:20,2010-11-06 13:27:20,2010-11-06 13:17:20,0.3383410312910954,120,0.33364769931308424,1.014066729630307,False
2010-11-06 13:17:20,2010-11-06 13:37:20,2010-11-06 13:27:20,0.2826656776943975,120,0.3358287330127767,0.8416959298227867,False
2010-11-06 13:27:20,2010-11-06 13:47:20,2010-11-06 13:37:20,0.276569360092298,120,0.3375000987425762,0.8194645308926196,False
2010-11-06 13:37:20,2010-11-06 13:57:20,2010-11-06 13:47:20,0.3887863197480676,120,0.3375000987425762,1.1519591288908313,False
2010-11-06 13:47:20,2010-11-06 14:07:20,2010-11-06 13:57:20,0.4462120923825954,120,0.33862066945923186,1.3177343636322738,False
2010-11-06 13:57:20,2010-11-06 14:17:20,2010-11-06 14:07:20,0.494214809068324,120,0.3400199275840725,1.4534877781424314,False
2010-11-06 14:07:20,2010-11-06 14:27:20,2010-11-06 14:17:20,0.5197079218808254,120,0.3412106127252716,1.5231294177220458,False
2010-11-06 14:17:20,2010-11-06 14:37:20,2010-11-06 14:27:20,0.5792961718265783,120,0.3432133912130957,1.6878600505039811,False
2010-11-06 14:27:20,2010-11-06 14:47:20,2010-11-06 14:37:20,0.7265685976039675,63,0.3432133912130957,2.116958767360137,True
2010-11-07 07:17:20,2010-11-07 07:37:20,2010-11-07 07:27:20,0.34923020976008,70,0.3432133912130957,1.0175308385425106,False
2010-11-07 07:27:20,2010-11-07 07:47:20,2010-11-07 07:37:20,0.6186552083232317,120,0.3459787962630208,1.7881304143648047,False
2010-11-07 07:37:20,2010-11-07 07:57:20,2010-11-07 07:47:20,1.0112058640270023,120,0.3459787962630208,2.922739413366422,True
2010-11-07 07:47:20,2010-11-07 08:07:20,2010-11-07 07:57:20,0.3121925707694464,120,0.3480213488848483,0.8970500567559815,False
2010-11-07 07:57:20,2010-11-07 08:17:20,2010-11-07 08:07:20,0.4102727423407687,120,0.3504739693587851,1.1706225803057195,False
2010-11-07 08:07:20,2010-11-07 08:27:20,2010-11-07 08:17:20,0.277789898975822,120,0.35726244966311893,0.7775513470216765,False
2010-11-07 08:17:20,2010-11-07 08:37:20,2010-11-07 08:27:20,0.2603505299237706,120,0.3630798367236141,0.7170613831744016,False
2010-11-07 08:27:20,2010-11-07 08:47:20,2010-11-07 08:37:20,0.3411395475407768,120,0.3630798367236141,0.9395717223494875,False
2010-11-07 08:37:20,2010-11-07 08:57:20,2010-11-07 08:47:20,0.5365391702465948,120,0.3630798367236141,1.4777443305259126,False
2010-11-07 08:47:20,2010-11-07 09:07:20,2010-11-07 08:57:20,0.4010095388222827,120,0.35726244966311893,1.122450845870914,False
2010-11-07 08:57:20,2010-11-07 09:17:20,2010-11-07 09:07:20,0.4848241018297339,120,0.3630798367236141,1.3353099037520906,False
2010-11-07 09:07:20,2010-11-07 09:27:20,2010-11-07 09:17:20,0.2427570502585829,120,0.3630798367236141,0.6686051543076349,False
2010-11-07 09:17:20,2010-11-07 09:37:20,2010-11-07 09:27:20,0.336659166194057,120,0.3630798367236141,0.9272317880057074,False
